full_acc,strain,date,variant_count,variant_label,lineage
EPI_ISL_19604296,A/northernpintail/Alaska/22-039438-009/2022,9/9/22,1767,V1,B
EPI_ISL_19604295,A/northernpintail/Alaska/22-039438-008/2022,9/9/22,1767,V1,B
EPI_ISL_19605188,A/woodduck/Minnesota/22-028575-001/2022,9/9/22,1767,V1,A
EPI_ISL_19604030,A/mallard/Minnesota/22-029889-015-R/2022,9/9/22,1767,V1,A
EPI_ISL_19604029,A/mallard/Minnesota/22-029889-007/2022,9/9/22,1767,V1,A
EPI_ISL_19604028,A/mallard/Minnesota/22-029889-004-R/2022,9/9/22,1767,V1,A
EPI_ISL_19604027,A/mallard/Minnesota/22-029889-003-R/2022,9/9/22,1767,V1,A
EPI_ISL_18755531,A/northernpintail/Alaska/USGS-0226/2022,9/9/22,1767,V1,B
EPI_ISL_19607654,A/canadagoose/NewYork/22-029080-001/2022,9/9/22,1767,V1,A
EPI_ISL_19607645,A/canadagoose/NewYork/22-029080-003/2022,9/9/22,1767,V1,A
EPI_ISL_19158246,A/northernpintail/Alaska/IZ22_0226/2022,9/9/22,1767,V1,B
EPI_ISL_19158245,A/northernpintail/Alaska/IZ22_0227/2022,9/9/22,1767,V1,B
EPI_ISL_19158244,A/northernpintail/Alaska/IZ22_0228/2022,9/9/22,1767,V1,B
EPI_ISL_19158243,A/northernpintail/Alaska/IZ22_0229/2022,9/9/22,1767,V1,B
EPI_ISL_19606651,A/americanbluewingedteal/Minnesota/22-030423-040/2022,9/10/22,1767,V1,A
EPI_ISL_19606710,A/americangreenwingedteal/Indiana/22-029725-007-R/2022,9/10/22,1767,V1,B
EPI_ISL_19604331,A/muteswan/NewYork/22-029199-002/2022,9/11/22,1767,V1,A
EPI_ISL_19604330,A/muteswan/NewYork/22-029199-001/2022,9/11/22,1767,V1,A
EPI_ISL_19604300,A/northernpintail/Alaska/22-039438-014/2022,9/12/22,1767,V1,B
EPI_ISL_19604299,A/northernpintail/Alaska/22-039438-013/2022,9/12/22,1767,V1,B
EPI_ISL_19605849,A/redtailedhawk/Michigan/22-029187-001/2022,9/12/22,1767,V1,A
EPI_ISL_19604038,A/mallard/Minnesota/22-033478-003/2022,9/12/22,1767,V1,A
EPI_ISL_19604033,A/mallard/Minnesota/22-031242-002-R/2022,9/12/22,1767,V1,A
EPI_ISL_19604032,A/mallard/Minnesota/22-031242-001/2022,9/12/22,1767,V1,A
EPI_ISL_19605622,A/Sandhillcrane/Wisconsin/22-030041-001/2022,9/12/22,1767,V1,A
EPI_ISL_19607255,A/greathornedowl/Minnesota/22-028671-002/2022,9/12/22,1767,V1,A
EPI_ISL_19158252,A/northernpintail/Alaska/IZ22_0270/2022,9/12/22,1767,V1,B
EPI_ISL_19158242,A/northernpintail/Alaska/IZ22_0273/2022,9/12/22,1767,V1,B
EPI_ISL_19606486,A/bluewingedteal/Minnesota/23-013078-005/2022,9/13/22,1767,V1,A
EPI_ISL_19604302,A/northernpintail/Alaska/22-039438-018/2022,9/14/22,1767,V1,B
EPI_ISL_19604301,A/northernpintail/Alaska/22-039438-017/2022,9/14/22,1767,V1,B
EPI_ISL_19606495,A/bluewingedteal/Minnesota/23-013078-021/2022,9/14/22,1767,V1,A
EPI_ISL_19606491,A/bluewingedteal/Minnesota/23-013078-014/2022,9/14/22,1767,V1,A
EPI_ISL_19606490,A/bluewingedteal/Minnesota/23-013078-013/2022,9/14/22,1767,V1,A
EPI_ISL_19606489,A/bluewingedteal/Minnesota/23-013078-011/2022,9/14/22,1767,V1,A
EPI_ISL_18755532,A/northernpintail/Alaska/USGS-0326/2022,9/14/22,1767,V1,B
EPI_ISL_19158240,A/northernpintail/Alaska/IZ22_0326/2022,9/14/22,1767,V1,B
EPI_ISL_19158239,A/northernpintail/Alaska/IZ22_0327/2022,9/14/22,1767,V1,B
EPI_ISL_19604816,A/turkeyvulture/Utah/22-029359-001/2022,9/15/22,1767,V1,B
EPI_ISL_19605218,A/woodduck/Iowa/22-032511-168-R/2022,9/15/22,1767,V1,A
EPI_ISL_19605217,A/woodduck/Iowa/22-032511-165/2022,9/15/22,1767,V1,A
EPI_ISL_19604043,A/mallard/Minnesota/23-005533-025/2022,9/15/22,1767,V1,A
EPI_ISL_19604042,A/mallard/Minnesota/23-005533-024/2022,9/15/22,1767,V1,A
EPI_ISL_19604041,A/mallard/Minnesota/23-005533-023/2022,9/15/22,1767,V1,A
EPI_ISL_19604040,A/mallard/Minnesota/23-005533-022/2022,9/15/22,1767,V1,A
EPI_ISL_19606527,A/bluewingedteal/Minnesota/23-005533-018/2022,9/15/22,1767,V1,A
EPI_ISL_19606526,A/bluewingedteal/Minnesota/23-005533-017/2022,9/15/22,1767,V1,A
EPI_ISL_19606525,A/bluewingedteal/Minnesota/23-005533-016/2022,9/15/22,1767,V1,A
EPI_ISL_19606524,A/bluewingedteal/Minnesota/23-005533-015/2022,9/15/22,1767,V1,A
EPI_ISL_19606523,A/bluewingedteal/Minnesota/23-005533-014/2022,9/15/22,1767,V1,A
EPI_ISL_19606522,A/bluewingedteal/Minnesota/23-005533-013/2022,9/15/22,1767,V1,A
EPI_ISL_19606521,A/bluewingedteal/Minnesota/23-005533-012/2022,9/15/22,1767,V1,A
EPI_ISL_19606520,A/bluewingedteal/Minnesota/23-005533-011/2022,9/15/22,1767,V1,A
EPI_ISL_19606519,A/bluewingedteal/Minnesota/23-005533-008/2022,9/15/22,1767,V1,A
EPI_ISL_19606518,A/bluewingedteal/Minnesota/23-005533-007/2022,9/15/22,1767,V1,A
EPI_ISL_19606517,A/bluewingedteal/Minnesota/23-005533-006/2022,9/15/22,1767,V1,A
EPI_ISL_19606515,A/bluewingedteal/Minnesota/23-005533-004/2022,9/15/22,1767,V1,A
EPI_ISL_19606514,A/bluewingedteal/Minnesota/23-005533-002/2022,9/15/22,1767,V1,A
EPI_ISL_19606513,A/bluewingedteal/Minnesota/23-005533-001/2022,9/15/22,1767,V1,A
EPI_ISL_19606511,A/bluewingedteal/Minnesota/22-033478-001/2022,9/15/22,1767,V1,A
EPI_ISL_19606528,A/bluewingedteal/Minnesota/23-005533-020/2022,9/15/22,1767,V1,A
EPI_ISL_19607263,A/greathornedowl/Utah/22-029357-001/2022,9/15/22,1767,V1,B
EPI_ISL_19607912,A/duck/Utah/22-029358-001/2022,9/15/22,1767,V1,B
EPI_ISL_18107069,A/redheadduck/Minnesota/CEIRR-4003/2022,9/15/22,1767,V1,A
EPI_ISL_19604344,A/owl/Montana/22-030175-001-R/2022,9/16/22,1767,V1,B
EPI_ISL_19605136,A/trumpeterswan/Montana/22-030263-001/2022,9/16/22,1767,V1,B
EPI_ISL_19606507,A/bluewingedteal/Minnesota/23-005533-027/2022,9/16/22,1767,V1,A
EPI_ISL_19606506,A/bluewingedteal/Minnesota/23-005533-028/2022,9/16/22,1767,V1,A
EPI_ISL_19606505,A/bluewingedteal/Minnesota/23-005533-029/2022,9/16/22,1767,V1,A
EPI_ISL_19158310,A/mallard/Alaska/IZ22_0392/2022,9/16/22,1767,V1,B
EPI_ISL_19606512,A/bluewingedteal/Minnesota/22-033478-002/2022,9/17/22,1767,V1,A
EPI_ISL_19606717,A/americangreenwingedteal/Minnesota/23-013078-033/2022,9/17/22,1767,V1,A
EPI_ISL_19606716,A/americangreenwingedteal/Minnesota/23-013078-032/2022,9/17/22,1767,V1,A
EPI_ISL_19606715,A/americangreenwingedteal/Minnesota/23-013078-031/2022,9/17/22,1767,V1,A
EPI_ISL_18107024,A/greenwingedteal/Minnesota/CEIRR-4011/2022,9/17/22,1767,V1,A
EPI_ISL_18107023,A/greenwingedteal/Minnesota/CEIRR-3856/2022,9/17/22,1767,V1,A
EPI_ISL_19765936,A/turkey/Pennsylvania/22-029342-004/2022,9/18/22,1767,V1,A
EPI_ISL_19765928,A/chicken/Pennsylvania/22-029342-002/2022,9/18/22,1767,V1,A
EPI_ISL_19606510,A/bluewingedteal/Minnesota/22-031242-005-R/2022,9/18/22,1767,V1,A
EPI_ISL_19606509,A/bluewingedteal/Minnesota/22-031242-004-R/2022,9/18/22,1767,V1,A
EPI_ISL_19605164,A/woodduck/Minnesota/22-029610-001/2022,9/19/22,1767,V1,A
EPI_ISL_19604018,A/mallard/NewYork/22-029929-003-R/2022,9/19/22,1767,V1,A
EPI_ISL_19607145,A/baldeagle/Michigan/22-033260-001/2022,9/19/22,1767,V1,A
EPI_ISL_19607796,A/canadagoose/Idaho/22-030640-001/2022,9/19/22,1767,V1,B
EPI_ISL_19607881,A/gadwall/Alaska/23-002693-003/2022,9/20/22,1767,V1,B
EPI_ISL_19607880,A/gadwall/Alaska/23-002693-002/2022,9/20/22,1767,V1,B
EPI_ISL_19158190,A/gadwall/Alaska/IZ22_0441/2022,9/20/22,1767,V1,B
EPI_ISL_19158189,A/gadwall/Alaska/IZ22_0442/2022,9/20/22,1767,V1,B
EPI_ISL_19604019,A/mallard/NewYork/22-030201-001/2022,9/21/22,1767,V1,A
EPI_ISL_19607681,A/canadagoose/NewYork/22-030203-001/2022,9/21/22,1767,V1,A
EPI_ISL_19607653,A/canadagoose/NewYork/22-030202-001/2022,9/21/22,1767,V1,A
EPI_ISL_19607652,A/canadagoose/NewYork/22-030200-001/2022,9/21/22,1767,V1,A
EPI_ISL_19606440,A/bluewingedteal/Louisiana/22-033477-012/2022,9/23/22,1767,V1,A
EPI_ISL_19606439,A/bluewingedteal/Louisiana/22-033477-011/2022,9/23/22,1767,V1,B
EPI_ISL_19604046,A/mallard/Minnesota/22-032511-043-R/2022,9/24/22,1767,V1,A
EPI_ISL_19604036,A/mallard/Minnesota/22-032511-067/2022,9/24/22,1767,V1,A
EPI_ISL_19606349,A/bluewingedteal/Texas/22-033479-029/2022,9/24/22,1767,V1,A
EPI_ISL_19606652,A/americanbluewingedteal/Minnesota/22-032511-070/2022,9/24/22,1767,V1,A
EPI_ISL_19604031,A/mallard/Minnesota/22-030404-001-R/2022,9/26/22,1767,V1,A
EPI_ISL_19607256,A/greathornedowl/Minnesota/22-030855-002/2022,9/26/22,1767,V1,A
EPI_ISL_19765932,A/turkey/Pennsylvania/22-030583-001/2022,9/27/22,1767,V1,A
EPI_ISL_19765917,A/chicken/Pennsylvania/22-030556-005/2022,9/27/22,1767,V1,A
EPI_ISL_19765916,A/chicken/Pennsylvania/22-030556-007/2022,9/27/22,1767,V1,A
EPI_ISL_16297061,A/chicken/NorthDakota/22-030784-001/2022,9/27/22,1767,V1,A
EPI_ISL_19608104,A/coopershawk/Minnesota/22-030855-001/2022,9/27/22,1767,V1,A
EPI_ISL_19604335,A/northernpintail/Alaska/23-002693-012/2022,9/28/22,1767,V1,B
EPI_ISL_19604334,A/northernpintail/Alaska/23-002693-007/2022,9/28/22,1767,V1,B
EPI_ISL_19604332,A/northernpintail/Alaska/23-002693-006/2022,9/28/22,1767,V1,B
EPI_ISL_19606394,A/canadagoose/Arizona/22-031068-001/2022,9/28/22,1767,V1,B
EPI_ISL_19606567,A/americanwhitepelican/NorthDakota/22-032266-001-R/2022,9/28/22,1767,V1,B
EPI_ISL_18755534,A/northernpintail/Alaska/USGS-0623/2022,9/28/22,1767,V1,B
EPI_ISL_19158165,A/chicken/Alaska/22-031261-002/2022,9/28/22,1767,V1,B
EPI_ISL_19158164,A/chicken/Alaska/22-031261-003/2022,9/28/22,1767,V1,B
EPI_ISL_19158163,A/chicken/Alaska/22-031261-004/2022,9/28/22,1767,V1,B
EPI_ISL_19158253,A/northernpintail/Alaska/IZ22_0685/2022,9/28/22,1767,V1,B
EPI_ISL_19158234,A/northernpintail/Alaska/IZ22_0623/2022,9/28/22,1767,V1,B
EPI_ISL_19158233,A/northernpintail/Alaska/IZ22_0624/2022,9/28/22,1767,V1,B
EPI_ISL_19158232,A/northernpintail/Alaska/IZ22_0627/2022,9/28/22,1767,V1,B
EPI_ISL_19604841,A/turkeyvulture/Minnesota/22-031157-002/2022,9/29/22,1767,V1,B
EPI_ISL_18755537,A/northernpintail/Alaska/USGS-0685/2022,9/29/22,1767,V1,B
EPI_ISL_19607144,A/baldeagle/Michigan/22-031760-001/2022,9/29/22,1767,V1,A
EPI_ISL_19604361,A/northernpintail/Alaska/23-002693-021/2022,9/30/22,1767,V1,B
EPI_ISL_19604360,A/northernpintail/Alaska/23-002693-018/2022,9/30/22,1767,V1,B
EPI_ISL_19604359,A/northernpintail/Alaska/23-002693-017/2022,9/30/22,1767,V1,B
EPI_ISL_19604358,A/northernpintail/Alaska/23-002693-016/2022,9/30/22,1767,V1,B
EPI_ISL_19604357,A/northernpintail/Alaska/23-002693-015/2022,9/30/22,1767,V1,B
EPI_ISL_19604356,A/northernpintail/Alaska/23-002693-014/2022,9/30/22,1767,V1,B
EPI_ISL_19604172,A/mallard/Alaska/23-003143-001/2022,9/30/22,1767,V1,B
EPI_ISL_19604171,A/mallard/Alaska/23-002693-024/2022,9/30/22,1767,V1,B
EPI_ISL_19604170,A/mallard/Alaska/23-002693-020/2022,9/30/22,1767,V1,B
EPI_ISL_19606411,A/cacklinggoose/Alaska/23-002693-023/2022,9/30/22,1767,V1,B
EPI_ISL_18755540,A/northernpintail/Alaska/USGS-0760/2022,9/30/22,1767,V1,B
EPI_ISL_19158170,A/cacklinggoose/Alaska/IZ22_0787/2022,9/30/22,1767,V1,B
EPI_ISL_19158309,A/mallard/Alaska/IZ22_0766/2022,9/30/22,1767,V1,B
EPI_ISL_19158307,A/mallard/Alaska/IZ22_0791/2022,9/30/22,1767,V1,B
EPI_ISL_19158276,A/northernpintail/Alaska/IZ22_0760/2022,9/30/22,1767,V1,B
EPI_ISL_19158275,A/northernpintail/Alaska/IZ22_0761/2022,9/30/22,1767,V1,B
EPI_ISL_19158274,A/northernpintail/Alaska/IZ22_0762/2022,9/30/22,1767,V1,B
EPI_ISL_19158273,A/northernpintail/Alaska/IZ22_0763/2022,9/30/22,1767,V1,B
EPI_ISL_19158271,A/northernpintail/Alaska/IZ22_0767/2022,9/30/22,1767,V1,B
EPI_ISL_19158255,A/northernpintail/Alaska/IZ22_0759/2022,9/30/22,1767,V1,B
EPI_ISL_19606559,A/americanwigeon/Alaska/22-034097-002-R/2022,10/1/22,1767,V1,B
EPI_ISL_19158159,A/Americanwigeon/Alaska/22-034097-002/2022,10/1/22,1767,V1,B
EPI_ISL_19606421,A/cacklinggoose/Oregon/22-036878-001-R2/2022,10/2/22,1767,V1,B
EPI_ISL_19607816,A/canadagoose/Kentucky/22-032452-001/2022,10/4/22,1767,V1,A
EPI_ISL_19607905,A/duck/Kentucky/22-032452-003/2022,10/4/22,1767,V1,A
EPI_ISL_19607904,A/duck/Kentucky/22-032452-002/2022,10/4/22,1767,V1,A
EPI_ISL_19607805,A/canadagoose/Kansas/22-032453-001/2022,10/4/22,1767,V1,A
EPI_ISL_19604319,A/muscovyduck/Florida/22-031997-003/2022,10/5/22,1767,V1,A
EPI_ISL_19604167,A/mallard/Florida/22-031997-004/2022,10/5/22,1767,V1,A
EPI_ISL_16297377,A/turkey/Utah/22-031727-001/2022,10/5/22,1767,V1,B
EPI_ISL_16297376,A/chicken/Florida/22-031859-001/2022,10/6/22,1767,V1,A
EPI_ISL_19604832,A/turkeyvulture/Connecticut/22-032401-001/2022,10/7/22,1767,V1,A
EPI_ISL_19607709,A/canadagoose/NewYork/22-032793-001/2022,10/7/22,1767,V1,A
EPI_ISL_19607678,A/canadagoose/Missouri/22-032511-002/2022,10/8/22,1767,V1,A
EPI_ISL_19607677,A/canadagoose/Missouri/22-032511-001/2022,10/8/22,1767,V1,A
EPI_ISL_16297371,A/chicken/Kentucky/22-031959-001/2022,10/10/22,1767,V1,A
EPI_ISL_19607674,A/canadagoose/Minnesota/22-034199-001/2022,10/10/22,1767,V1,A
EPI_ISL_16297364,A/turkey/Utah/22-032405-001/2022,10/11/22,1767,V1,B
EPI_ISL_16297354,A/turkey/Alaska/22-032677-004/2022,10/11/22,1767,V1,B
EPI_ISL_16297350,A/turkey/Utah/22-032951-001/2022,10/11/22,1767,V1,B
EPI_ISL_19158195,A/domesticturkey/Alaska/22-032677-001/2022,10/11/22,1767,V1,B
EPI_ISL_19158194,A/domesticturkey/Alaska/22-032677-004/2022,10/11/22,1767,V1,B
EPI_ISL_19158193,A/domesticturkey/Alaska/22-032677-006/2022,10/11/22,1767,V1,B
EPI_ISL_19158161,A/chicken/Alaska/22-032677-003/2022,10/11/22,1767,V1,B
EPI_ISL_16297357,A/chicken/Florida/22-032661-001/2022,10/12/22,1767,V1,A
EPI_ISL_19605847,A/redtailedhawk/Minnesota/22-032849-004/2022,10/13/22,1767,V1,A
EPI_ISL_19604189,A/peregrinefalcon/NewYork/22-033596-001/2022,10/14/22,1767,V1,A
EPI_ISL_16297349,A/turkey/NorthDakota/22-032950-003/2022,10/14/22,1767,V1,A
EPI_ISL_16297348,A/guineafowl/NorthDakota/22-032950-002/2022,10/14/22,1767,V1,A
EPI_ISL_16297347,A/chicken/NorthDakota/22-032950-001/2022,10/14/22,1767,V1,A
EPI_ISL_16297345,A/chicken/Florida/22-032965-001/2022,10/14/22,1767,V1,A
EPI_ISL_19604008,A/mallard/NewJersey/22-033676-003/2022,10/15/22,1767,V1,A
EPI_ISL_19607257,A/greathornedowl/Minnesota/22-033080-001/2022,10/15/22,1767,V1,A
EPI_ISL_16297346,A/domesticgoose/SouthDakota/22-033171-001/2022,10/17/22,1767,V1,A
EPI_ISL_16297380,A/turkey/Utah/22-033401-002/2022,10/18/22,1767,V1,B
EPI_ISL_16297132,A/domesticduck/Florida/22-033918-002/2022,10/18/22,1767,V1,B
EPI_ISL_16297131,A/chicken/Florida/22-033918-001/2022,10/18/22,1767,V1,B
EPI_ISL_16297338,A/chicken/Virginia/22-033345-001/2022,10/18/22,1767,V1,A
EPI_ISL_16297339,A/chicken/RhodeIsland/22-033346-001/2022,10/19/22,1767,V1,A
EPI_ISL_19607207,A/baldeagle/NewYork/22-034030-001/2022,10/19/22,1767,V1,A
EPI_ISL_19605703,A/redtailedhawk/Iowa/22-033812-001/2022,10/20/22,1767,V1,A
EPI_ISL_16297138,A/Africangoose/NewJersey/22-033679-001/2022,10/21/22,1767,V1,A
EPI_ISL_19075356,A/Redtailedhawk/NewYork/8477/2022,10/22/22,1767,V1,A
EPI_ISL_19604372,A/northernshoveler/California/23-005876-026/2022,10/23/22,1767,V1,B
EPI_ISL_19605149,A/swan/NewJersey/22-034062-003/2022,10/24/22,1767,V1,A
EPI_ISL_19605148,A/swan/NewJersey/22-034062-002/2022,10/24/22,1767,V1,A
EPI_ISL_19605147,A/swan/NewJersey/22-034062-001/2022,10/24/22,1767,V1,A
EPI_ISL_16297127,A/turkey/Minnesota/22-034666-001/2022,10/27/22,1767,V1,A
EPI_ISL_19605848,A/redtailedhawk/Minnesota/22-035505-001/2022,10/28/22,1767,V1,A
EPI_ISL_19606457,A/bluewingedteal/Indiana/22-034829-003-R2/2022,10/28/22,1767,V1,B
EPI_ISL_16297086,A/wildturkey/NewYork/22-034864-002/202,10/28/22,1767,V1,A
EPI_ISL_19604166,A/mallard/Illinois/22-035404-002/2022,10/30/22,1767,V1,B
EPI_ISL_16297068,A/chicken/Pennsylvania/22-034995-001/2022,10/31/22,1767,V1,A
EPI_ISL_19607815,A/canadagoose/Massachusetts/23-001397-009/2022,10/31/22,1767,V1,A
EPI_ISL_19607710,A/canadagoose/NewYork/22-035478-001/2022,10/31/22,1767,V1,A
EPI_ISL_19765887,A/turkey/Pennsylvania/22-035178-002-R/2022,11/1/22,1767,V1,A
EPI_ISL_19765886,A/turkey/Pennsylvania/22-035178-001-R/2022,11/1/22,1767,V1,A
EPI_ISL_19765898,A/chicken/Pennsylvania/22-034995-001-R/2022,11/1/22,1767,V1,A
EPI_ISL_19604322,A/muscovyduck/Florida/22-035515-008/2022,11/1/22,1767,V1,B
EPI_ISL_16297077,A/turkey/Pennsylvania/22-035178-001/2022,11/1/22,1767,V1,A
EPI_ISL_16297070,A/chicken/Arizona/22-035006-002/2022,11/1/22,1767,V1,B
EPI_ISL_16297327,A/chicken/Florida/22-035222-003/2022,11/1/22,1767,V1,A
EPI_ISL_19607828,A/canadagoose/Florida/22-035515-010/2022,11/1/22,1767,V1,B
EPI_ISL_19607691,A/canadagoose/RhodeIsland/22-035587-001/2022,11/1/22,1767,V1,A
EPI_ISL_19605143,A/swan/Minnesota/22-035805-005-R2/2022,11/2/22,1767,V1,A
EPI_ISL_19605142,A/swan/Minnesota/22-035805-004-R2/2022,11/2/22,1767,V1,A
EPI_ISL_19605141,A/swan/Minnesota/22-035805-003-R2/2022,11/2/22,1767,V1,A
EPI_ISL_19605140,A/swan/Minnesota/22-035805-002/2022,11/2/22,1767,V1,A
EPI_ISL_19605139,A/swan/Minnesota/22-035805-001-R2/2022,11/2/22,1767,V1,A
EPI_ISL_16297081,A/chicken/Arizona/22-035241-003/2022,11/2/22,1767,V1,B
EPI_ISL_19158325,A/mallard/Alaska/22-036139-018/2022,11/2/22,1767,V1,B
EPI_ISL_19158323,A/mallard/Alaska/22-036139-029/2022,11/2/22,1767,V1,B
EPI_ISL_19158321,A/mallard/Alaska/22-036139-032/2022,11/2/22,1767,V1,B
EPI_ISL_19158320,A/mallard/Alaska/22-036139-037/2022,11/2/22,1767,V1,B
EPI_ISL_19158318,A/mallard/Alaska/22-036139-054/2022,11/2/22,1767,V1,B
EPI_ISL_19158316,A/mallard/Alaska/22-036139-058/2022,11/2/22,1767,V1,B
EPI_ISL_19158314,A/mallard/Alaska/22-036139-062/2022,11/2/22,1767,V1,B
EPI_ISL_19158313,A/mallard/Alaska/22-036139-063/2022,11/2/22,1767,V1,B
EPI_ISL_19158304,A/mallard/Alaska/22-036139-016/2022,11/2/22,1767,V1,B
EPI_ISL_19158302,A/mallard/Alaska/22-036139-002/2022,11/2/22,1767,V1,B
EPI_ISL_19765888,A/turkey/Pennsylvania/22-035424-008/2022,11/3/22,1767,V1,A
EPI_ISL_16297125,A/turkey/Pennsylvania/22-035424-001/2022,11/3/22,1767,V1,A
EPI_ISL_16297083,A/domesticduck/Iowa/22-035700-002/2022,11/3/22,1767,V1,A
EPI_ISL_16297082,A/chicken/Iowa/22-035700-001/2022,11/3/22,1767,V1,A
EPI_ISL_19604375,A/northernshoveler/Nevada/22-037517-003/2022,11/5/22,1767,V1,B
EPI_ISL_19765890,A/turkey/Pennsylvania/22-035743-003/2022,11/6/22,1767,V1,A
EPI_ISL_19765889,A/turkey/Pennsylvania/22-035743-002/2022,11/6/22,1767,V1,A
EPI_ISL_16297084,A/turkey/Pennsylvania/22-035743-001/2022,11/6/22,1767,V1,A
EPI_ISL_19765894,A/turkey/Pennsylvania/22-036105-011/2022,11/8/22,1767,V1,A
EPI_ISL_19765893,A/turkey/Pennsylvania/22-036105-010/2022,11/8/22,1767,V1,A
EPI_ISL_19765892,A/turkey/Pennsylvania/22-036105-008/2022,11/8/22,1767,V1,A
EPI_ISL_19765891,A/turkey/Pennsylvania/22-036105-005/2022,11/8/22,1767,V1,A
EPI_ISL_16297119,A/turkey/Pennsylvania/22-036105-007/2022,11/8/22,1767,V1,A
EPI_ISL_16297120,A/turkey/Pennsylvania/22-036115-004/2022,11/9/22,1767,V1,A
EPI_ISL_19606359,A/brownpelican/Florida/22-036968-003/2022,11/12/22,1767,V1,A
EPI_ISL_19607879,A/fishcrow/Florida/22-036968-004/2022,11/12/22,1767,V1,A
EPI_ISL_19607878,A/fishcrow/Florida/22-036968-002/2022,11/12/22,1767,V1,A
EPI_ISL_19606422,A/cacklinggoose/Oregon/22-037259-001-R2/2022,11/14/22,1767,V1,B
EPI_ISL_19605615,A/Ring-neckedduck/Minnesota/22-036762-002/2022,11/14/22,1767,V1,A
EPI_ISL_16271827,A/rhea/Arizona/22-037270-002/2022,11/14/22,1767,V1,B
EPI_ISL_19605051,A/snowgoose/Washington/22-037636-001/2022,11/15/22,1767,V1,B
EPI_ISL_19605854,A/snowgoose/Colorado/22-037670-001/2022,11/16/22,1767,V1,B
EPI_ISL_19606426,A/cacklinggoose/Washington/22-037657-001/2022,11/16/22,1767,V1,B
EPI_ISL_16271865,A/domesticgoose/Kentucky/22-037028-001/2022,11/16/22,1767,V1,A
EPI_ISL_16271850,A/chicken/Florida/22-036965-001/2022,11/16/22,1767,V1,A
EPI_ISL_16271832,A/domesticgoose/Kentucky/22-037359-002/2022,11/16/22,1767,V1,A
EPI_ISL_16271820,A/domesticgoose/Kentucky/22-037359-001/2022,11/16/22,1767,V1,A
EPI_ISL_19605044,A/snowgoose/Oregon/22-038527-001/2022,11/17/22,1767,V1,B
EPI_ISL_19607686,A/canadagoose/Oregon/22-037722-001/2022,11/17/22,1767,V1,B
EPI_ISL_19605045,A/snowgoose/Oregon/23-002231-001/2022,11/19/22,1767,V1,B
EPI_ISL_19606705,A/americangreenwingedteal/Florida/22-039189-004/2022,11/19/22,1767,V1,A
EPI_ISL_16271840,A/chicken/Oregon/22-037712-001/2022,11/21/22,1767,V1,B
EPI_ISL_16271837,A/chicken/Florida/22-037745-001/2022,11/21/22,1767,V1,A
EPI_ISL_19607637,A/canadagoose/NorthDakota/23-002238-004/2022,11/29/22,1767,V1,B
EPI_ISL_19607406,A/greathornedowl/Iowa/22-040685-001/2022,11/30/22,1767,V1,A
EPI_ISL_19607711,A/canadagoose/NewYork/22-039418-001/2022,11/30/22,1767,V1,A
EPI_ISL_19607748,A/canadagoose/California/22-041399-002/2022,12/1/22,1767,V1,B
EPI_ISL_19607747,A/canadagoose/California/22-041399-001/2022,12/1/22,1767,V1,B
EPI_ISL_19607361,A/greatblueheron/Florida/23-002762-001/2022,12/7/22,1767,V1,A
EPI_ISL_19604806,A/turkeyvulture/NewYork/22-041085-001/2022,12/12/22,1767,V1,A
EPI_ISL_19604285,A/pelican/Florida/22-040718-001/2022,12/13/22,1767,V1,A
EPI_ISL_19605593,A/redtailedhawk/Oregon/22-040812-001/2022,12/13/22,1767,V1,B
EPI_ISL_19606618,A/baldeagle/Alaska/22-040782-001/2022,12/13/22,1767,V1,A
EPI_ISL_19605597,A/redtailedhawk/Oregon/23-005360-001/2022,12/15/22,1767,V1,B
EPI_ISL_19604352,A/osprey/Florida/23-002762-012/2022,12/16/22,1767,V1,A
EPI_ISL_19608606,A/bluewingedteal/Virginia/22-041982-002-R/2022,12/17/22,1767,V1,A
EPI_ISL_19075358,A/peregrinefalcon/NewYork/160820/2022,12/18/22,1767,V1,A
EPI_ISL_19604276,A/raven/Alaska/22-042128-001/2022,12/18/22,1767,V1,B
EPI_ISL_19604240,A/redshoulderedhawk/Florida/22-041851-002/2022,12/18/22,1767,V1,A
EPI_ISL_19606587,A/baldeagle/Florida/22-041853-002/2022,12/18/22,1767,V1,A
EPI_ISL_19606586,A/baldeagle/Florida/22-041853-001/2022,12/18/22,1767,V1,A
EPI_ISL_19158196,A/commonraven/Alaska/22-042128-001/2022,12/18/22,1767,V1,B
EPI_ISL_19605819,A/redtailedhawk/NewYork/22-042014-001/2022,12/19/22,1767,V1,B
EPI_ISL_19607191,A/baldeagle/Pennsylvania/23-001170-001/2022,12/19/22,1767,V1,A
EPI_ISL_19607615,A/hoodedmerganser/Florida/22-041852-001/2022,12/19/22,1767,V1,A
EPI_ISL_19607287,A/greathornedowl/Wyoming/22-041771-002/2022,12/20/22,1767,V1,B
EPI_ISL_19605265,A/lesserscaup/Florida/23-002762-007/2022,12/22/22,1767,V1,A
EPI_ISL_19607762,A/canadagoose/Colorado/22-042169-001/2022,12/27/22,1767,V1,B
EPI_ISL_19605594,A/redtailedhawk/Oregon/23-001496-001/2022,12/28/22,1767,V1,B
EPI_ISL_19607793,A/canadagoose/Colorado/23-000497-001/2023,1/1/23,1767,V1,B
